Clock cycle: 20, Requests in queue: 0, Servers: 10
Clock cycle: 9479, Requests in queue: 457, Servers: 10
Clock cycle: 9480, Requests in queue: 457, Servers: 10
Clock cycle: 9481, Requests in queue: 457, Servers: 10
Clock cycle: 9482, Requests in queue: 457, Servers: 10
Clock cycle: 9483, Requests in queue: 457, Servers: 10
Clock cycle: 9484, Requests in queue: 457, Servers: 10
Clock cycle: 9486, Requests in queue: 458, Servers: 10
Clock cycle: 9487, Requests in queue: 458, Servers: 10
Clock cycle: 9488, Requests in queue: 458, Servers: 10
Clock cycle: 9489, Requests in queue: 458, Servers: 10
Clock cycle: 9490, Requests in queue: 458, Servers: 10
Clock cycle: 9492, Requests in queue: 459, Servers: 10
Clock cycle: 9493, Requests in queue: 459, Servers: 10
Clock cycle: 9494, Requests in queue: 459, Servers: 10
Clock cycle: 9495, Requests in queue: 459, Servers: 10
Clock cycle: 9496, Requests in queue: 459, Servers: 10
Clock cycle: 9497, Requests in queue: 459, Servers: 10
Clock cycle: 9498, Requests in queue: 459, Servers: 10
Clock cycle: 9499, Requests in queue: 459, Servers: 10
Clock cycle: 9500, Requests in queue: 459, Servers: 10
Clock cycle: 9501, Requests in queue: 459, Servers: 10
Clock cycle: 9502, Requests in queue: 459, Servers: 10
Clock cycle: 9503, Requests in queue: 459, Servers: 10
Clock cycle: 9504, Requests in queue: 459, Servers: 10
Clock cycle: 9505, Requests in queue: 459, Servers: 10
Clock cycle: 9506, Requests in queue: 459, Servers: 10
Clock cycle: 9507, Requests in queue: 459, Servers: 10
Clock cycle: 9510, Requests in queue: 459, Servers: 10
Clock cycle: 9512, Requests in queue: 460, Servers: 10
Clock cycle: 9513, Requests in queue: 460, Servers: 10
Clock cycle: 9514, Requests in queue: 460, Servers: 10
Clock cycle: 9516, Requests in queue: 459, Servers: 10
Clock cycle: 9517, Requests in queue: 459, Servers: 10
Clock cycle: 9518, Requests in queue: 459, Servers: 10
Clock cycle: 9519, Requests in queue: 459, Servers: 10
Clock cycle: 9520, Requests in queue: 459, Servers: 10
Clock cycle: 9522, Requests in queue: 460, Servers: 10
Clock cycle: 9523, Requests in queue: 460, Servers: 10
Clock cycle: 9524, Requests in queue: 460, Servers: 10
Clock cycle: 9525, Requests in queue: 460, Servers: 10
Clock cycle: 9527, Requests in queue: 461, Servers: 10
Clock cycle: 9528, Requests in queue: 461, Servers: 10
Clock cycle: 9529, Requests in queue: 461, Servers: 10
Clock cycle: 9530, Requests in queue: 461, Servers: 10
Clock cycle: 9531, Requests in queue: 461, Servers: 10
Clock cycle: 9532, Requests in queue: 461, Servers: 10
Clock cycle: 9533, Requests in queue: 461, Servers: 10
Clock cycle: 9534, Requests in queue: 461, Servers: 10
Clock cycle: 9535, Requests in queue: 461, Servers: 10
Clock cycle: 9536, Requests in queue: 461, Servers: 10
Clock cycle: 9537, Requests in queue: 461, Servers: 10
Clock cycle: 9538, Requests in queue: 461, Servers: 10
Clock cycle: 9540, Requests in queue: 462, Servers: 10
Clock cycle: 9541, Requests in queue: 462, Servers: 10
Clock cycle: 9542, Requests in queue: 462, Servers: 10
Clock cycle: 9543, Requests in queue: 462, Servers: 10
Clock cycle: 9544, Requests in queue: 462, Servers: 10
Clock cycle: 9545, Requests in queue: 462, Servers: 10
Clock cycle: 9546, Requests in queue: 462, Servers: 10
Clock cycle: 9548, Requests in queue: 461, Servers: 10
Clock cycle: 9549, Requests in queue: 461, Servers: 10
Clock cycle: 9550, Requests in queue: 461, Servers: 10
Clock cycle: 9551, Requests in queue: 461, Servers: 10
Clock cycle: 9553, Requests in queue: 462, Servers: 10
Clock cycle: 9554, Requests in queue: 462, Servers: 10
Clock cycle: 9556, Requests in queue: 463, Servers: 10
Clock cycle: 9557, Requests in queue: 463, Servers: 10
Clock cycle: 9558, Requests in queue: 463, Servers: 10
Clock cycle: 9559, Requests in queue: 463, Servers: 10
Clock cycle: 9560, Requests in queue: 463, Servers: 10
Clock cycle: 9561, Requests in queue: 463, Servers: 10
Clock cycle: 9562, Requests in queue: 463, Servers: 10
Clock cycle: 9563, Requests in queue: 463, Servers: 10
Clock cycle: 9564, Requests in queue: 463, Servers: 10
Clock cycle: 9565, Requests in queue: 463, Servers: 10
Clock cycle: 9566, Requests in queue: 463, Servers: 10
Clock cycle: 9567, Requests in queue: 463, Servers: 10
Clock cycle: 9568, Requests in queue: 463, Servers: 10
Clock cycle: 9569, Requests in queue: 463, Servers: 10
Clock cycle: 9570, Requests in queue: 463, Servers: 10
Clock cycle: 9572, Requests in queue: 464, Servers: 10
Clock cycle: 9574, Requests in queue: 463, Servers: 10
Clock cycle: 9575, Requests in queue: 463, Servers: 10
Clock cycle: 9576, Requests in queue: 463, Servers: 10
Clock cycle: 9577, Requests in queue: 463, Servers: 10
Clock cycle: 9578, Requests in queue: 463, Servers: 10
Clock cycle: 9579, Requests in queue: 463, Servers: 10
Clock cycle: 9581, Requests in queue: 464, Servers: 10
Clock cycle: 9582, Requests in queue: 464, Servers: 10
Clock cycle: 9583, Requests in queue: 464, Servers: 10
Clock cycle: 9585, Requests in queue: 463, Servers: 10
Clock cycle: 9586, Requests in queue: 463, Servers: 10
Clock cycle: 9587, Requests in queue: 463, Servers: 10
Clock cycle: 9588, Requests in queue: 463, Servers: 10
Clock cycle: 9589, Requests in queue: 463, Servers: 10
Clock cycle: 9590, Requests in queue: 463, Servers: 10
Clock cycle: 9592, Requests in queue: 464, Servers: 10
Clock cycle: 9593, Requests in queue: 464, Servers: 10
Clock cycle: 9595, Requests in queue: 465, Servers: 10
Clock cycle: 9596, Requests in queue: 465, Servers: 10
Clock cycle: 9597, Requests in queue: 465, Servers: 10
Clock cycle: 9598, Requests in queue: 465, Servers: 10
Clock cycle: 9599, Requests in queue: 465, Servers: 10
Clock cycle: 9601, Requests in queue: 466, Servers: 10
Clock cycle: 9602, Requests in queue: 466, Servers: 10
Clock cycle: 9603, Requests in queue: 466, Servers: 10
Clock cycle: 9604, Requests in queue: 466, Servers: 10
Clock cycle: 9605, Requests in queue: 466, Servers: 10
Clock cycle: 9606, Requests in queue: 466, Servers: 10
Clock cycle: 9607, Requests in queue: 466, Servers: 10
Clock cycle: 9608, Requests in queue: 466, Servers: 10
Clock cycle: 9609, Requests in queue: 466, Servers: 10
Clock cycle: 9610, Requests in queue: 466, Servers: 10
Clock cycle: 9611, Requests in queue: 466, Servers: 10
Clock cycle: 9612, Requests in queue: 466, Servers: 10
Clock cycle: 9614, Requests in queue: 467, Servers: 10
Clock cycle: 9615, Requests in queue: 467, Servers: 10
Clock cycle: 9616, Requests in queue: 467, Servers: 10
Clock cycle: 9617, Requests in queue: 467, Servers: 10
Clock cycle: 9618, Requests in queue: 467, Servers: 10
Clock cycle: 9619, Requests in queue: 467, Servers: 10
Clock cycle: 9620, Requests in queue: 467, Servers: 10
Clock cycle: 9621, Requests in queue: 467, Servers: 10
Clock cycle: 9622, Requests in queue: 467, Servers: 10
Clock cycle: 9623, Requests in queue: 467, Servers: 10
Clock cycle: 9624, Requests in queue: 467, Servers: 10
Clock cycle: 9625, Requests in queue: 467, Servers: 10
Clock cycle: 9626, Requests in queue: 467, Servers: 10
Clock cycle: 9627, Requests in queue: 467, Servers: 10
Clock cycle: 9628, Requests in queue: 467, Servers: 10
Clock cycle: 9629, Requests in queue: 467, Servers: 10
Clock cycle: 9630, Requests in queue: 467, Servers: 10
Clock cycle: 9632, Requests in queue: 468, Servers: 10
Clock cycle: 9634, Requests in queue: 469, Servers: 10
Clock cycle: 9635, Requests in queue: 469, Servers: 10
Clock cycle: 9636, Requests in queue: 469, Servers: 10
Clock cycle: 9637, Requests in queue: 469, Servers: 10
Clock cycle: 9638, Requests in queue: 469, Servers: 10
Clock cycle: 9639, Requests in queue: 469, Servers: 10
Clock cycle: 9640, Requests in queue: 469, Servers: 10
Clock cycle: 9641, Requests in queue: 469, Servers: 10
Clock cycle: 9642, Requests in queue: 469, Servers: 10
Clock cycle: 9643, Requests in queue: 469, Servers: 10
Clock cycle: 9644, Requests in queue: 469, Servers: 10
Clock cycle: 9645, Requests in queue: 469, Servers: 10
Clock cycle: 9646, Requests in queue: 469, Servers: 10
Clock cycle: 9648, Requests in queue: 470, Servers: 10
Clock cycle: 9651, Requests in queue: 470, Servers: 10
Clock cycle: 9652, Requests in queue: 470, Servers: 10
Clock cycle: 9653, Requests in queue: 470, Servers: 10
Clock cycle: 9654, Requests in queue: 470, Servers: 10
Clock cycle: 9655, Requests in queue: 470, Servers: 10
Clock cycle: 9656, Requests in queue: 470, Servers: 10
Clock cycle: 9657, Requests in queue: 470, Servers: 10
Clock cycle: 9658, Requests in queue: 470, Servers: 10
Clock cycle: 9659, Requests in queue: 470, Servers: 10
Clock cycle: 9660, Requests in queue: 470, Servers: 10
Clock cycle: 9661, Requests in queue: 470, Servers: 10
Clock cycle: 9662, Requests in queue: 470, Servers: 10
Clock cycle: 9664, Requests in queue: 471, Servers: 10
Clock cycle: 9665, Requests in queue: 471, Servers: 10
Clock cycle: 9667, Requests in queue: 472, Servers: 10
Clock cycle: 9668, Requests in queue: 472, Servers: 10
Clock cycle: 9669, Requests in queue: 472, Servers: 10
Clock cycle: 9670, Requests in queue: 472, Servers: 10
Clock cycle: 9671, Requests in queue: 472, Servers: 10
Clock cycle: 9672, Requests in queue: 472, Servers: 10
Clock cycle: 9673, Requests in queue: 472, Servers: 10
Clock cycle: 9674, Requests in queue: 472, Servers: 10
Clock cycle: 9675, Requests in queue: 472, Servers: 10
Clock cycle: 9676, Requests in queue: 472, Servers: 10
Clock cycle: 9677, Requests in queue: 472, Servers: 10
Clock cycle: 9678, Requests in queue: 472, Servers: 10
Clock cycle: 9679, Requests in queue: 472, Servers: 10
Clock cycle: 9680, Requests in queue: 472, Servers: 10
Clock cycle: 9681, Requests in queue: 472, Servers: 10
Clock cycle: 9682, Requests in queue: 472, Servers: 10
Clock cycle: 9683, Requests in queue: 472, Servers: 10
Clock cycle: 9684, Requests in queue: 472, Servers: 10
Clock cycle: 9685, Requests in queue: 472, Servers: 10
Clock cycle: 9687, Requests in queue: 471, Servers: 10
Clock cycle: 9688, Requests in queue: 471, Servers: 10
Clock cycle: 9689, Requests in queue: 471, Servers: 10
Clock cycle: 9690, Requests in queue: 471, Servers: 10
Clock cycle: 9691, Requests in queue: 471, Servers: 10
Clock cycle: 9693, Requests in queue: 472, Servers: 10
Clock cycle: 9694, Requests in queue: 472, Servers: 10
Clock cycle: 9695, Requests in queue: 472, Servers: 10
Clock cycle: 9696, Requests in queue: 472, Servers: 10
Clock cycle: 9697, Requests in queue: 472, Servers: 10
Clock cycle: 9698, Requests in queue: 472, Servers: 10
Clock cycle: 9699, Requests in queue: 472, Servers: 10
Clock cycle: 9701, Requests in queue: 473, Servers: 10
Clock cycle: 9702, Requests in queue: 473, Servers: 10
Clock cycle: 9703, Requests in queue: 473, Servers: 10
Clock cycle: 9704, Requests in queue: 473, Servers: 10
Clock cycle: 9705, Requests in queue: 473, Servers: 10
Clock cycle: 9706, Requests in queue: 473, Servers: 10
Clock cycle: 9708, Requests in queue: 474, Servers: 10
Clock cycle: 9709, Requests in queue: 474, Servers: 10
Clock cycle: 9710, Requests in queue: 474, Servers: 10
Clock cycle: 9711, Requests in queue: 474, Servers: 10
Clock cycle: 9712, Requests in queue: 474, Servers: 10
Clock cycle: 9713, Requests in queue: 474, Servers: 10
Clock cycle: 9714, Requests in queue: 474, Servers: 10
Clock cycle: 9715, Requests in queue: 474, Servers: 10
Clock cycle: 9716, Requests in queue: 474, Servers: 10
Clock cycle: 9717, Requests in queue: 474, Servers: 10
Clock cycle: 9718, Requests in queue: 474, Servers: 10
Clock cycle: 9720, Requests in queue: 475, Servers: 10
Clock cycle: 9721, Requests in queue: 475, Servers: 10
Clock cycle: 9722, Requests in queue: 475, Servers: 10
Clock cycle: 9724, Requests in queue: 476, Servers: 10
Clock cycle: 9725, Requests in queue: 476, Servers: 10
Clock cycle: 9726, Requests in queue: 476, Servers: 10
Clock cycle: 9727, Requests in queue: 476, Servers: 10
Clock cycle: 9728, Requests in queue: 476, Servers: 10
Clock cycle: 9729, Requests in queue: 476, Servers: 10
Clock cycle: 9730, Requests in queue: 476, Servers: 10
Clock cycle: 9731, Requests in queue: 476, Servers: 10
Clock cycle: 9732, Requests in queue: 476, Servers: 10
Clock cycle: 9733, Requests in queue: 476, Servers: 10
Clock cycle: 9734, Requests in queue: 476, Servers: 10
Clock cycle: 9736, Requests in queue: 477, Servers: 10
Clock cycle: 9737, Requests in queue: 477, Servers: 10
Clock cycle: 9739, Requests in queue: 478, Servers: 10
Clock cycle: 9740, Requests in queue: 478, Servers: 10
Clock cycle: 9742, Requests in queue: 479, Servers: 10
Clock cycle: 9743, Requests in queue: 479, Servers: 10
Clock cycle: 9744, Requests in queue: 479, Servers: 10
Clock cycle: 9745, Requests in queue: 479, Servers: 10
Clock cycle: 9746, Requests in queue: 479, Servers: 10
Clock cycle: 9747, Requests in queue: 479, Servers: 10
Clock cycle: 9748, Requests in queue: 479, Servers: 10
Clock cycle: 9749, Requests in queue: 479, Servers: 10
Clock cycle: 9750, Requests in queue: 479, Servers: 10
Clock cycle: 9751, Requests in queue: 479, Servers: 10
Clock cycle: 9752, Requests in queue: 479, Servers: 10
Clock cycle: 9753, Requests in queue: 479, Servers: 10
Clock cycle: 9755, Requests in queue: 480, Servers: 10
Clock cycle: 9758, Requests in queue: 480, Servers: 10
Clock cycle: 9759, Requests in queue: 480, Servers: 10
Clock cycle: 9760, Requests in queue: 480, Servers: 10
Clock cycle: 9761, Requests in queue: 480, Servers: 10
Clock cycle: 9762, Requests in queue: 480, Servers: 10
Clock cycle: 9763, Requests in queue: 480, Servers: 10
Clock cycle: 9764, Requests in queue: 480, Servers: 10
Clock cycle: 9766, Requests in queue: 481, Servers: 10
Clock cycle: 9767, Requests in queue: 481, Servers: 10
Clock cycle: 9768, Requests in queue: 481, Servers: 10
Clock cycle: 9770, Requests in queue: 482, Servers: 10
Clock cycle: 9771, Requests in queue: 482, Servers: 10
Clock cycle: 9772, Requests in queue: 482, Servers: 10
Clock cycle: 9773, Requests in queue: 482, Servers: 10
Clock cycle: 9774, Requests in queue: 482, Servers: 10
Clock cycle: 9775, Requests in queue: 482, Servers: 10
Clock cycle: 9777, Requests in queue: 483, Servers: 10
Clock cycle: 9778, Requests in queue: 483, Servers: 10
Clock cycle: 9779, Requests in queue: 483, Servers: 10
Clock cycle: 9780, Requests in queue: 483, Servers: 10
Clock cycle: 9781, Requests in queue: 483, Servers: 10
Clock cycle: 9782, Requests in queue: 483, Servers: 10
Clock cycle: 9783, Requests in queue: 483, Servers: 10
Clock cycle: 9784, Requests in queue: 483, Servers: 10
Clock cycle: 9785, Requests in queue: 483, Servers: 10
Clock cycle: 9787, Requests in queue: 484, Servers: 10
Clock cycle: 9788, Requests in queue: 484, Servers: 10
Clock cycle: 9789, Requests in queue: 484, Servers: 10
Clock cycle: 9790, Requests in queue: 484, Servers: 10
Clock cycle: 9791, Requests in queue: 484, Servers: 10
Clock cycle: 9792, Requests in queue: 484, Servers: 10
Clock cycle: 9793, Requests in queue: 484, Servers: 10
Clock cycle: 9794, Requests in queue: 484, Servers: 10
Clock cycle: 9795, Requests in queue: 484, Servers: 10
Clock cycle: 9797, Requests in queue: 485, Servers: 10
Clock cycle: 9798, Requests in queue: 485, Servers: 10
Clock cycle: 9799, Requests in queue: 485, Servers: 10
Clock cycle: 9801, Requests in queue: 484, Servers: 10
Clock cycle: 9802, Requests in queue: 484, Servers: 10
Clock cycle: 9803, Requests in queue: 484, Servers: 10
Clock cycle: 9804, Requests in queue: 484, Servers: 10
Clock cycle: 9805, Requests in queue: 484, Servers: 10
Clock cycle: 9808, Requests in queue: 484, Servers: 10
Clock cycle: 9809, Requests in queue: 484, Servers: 10
Clock cycle: 9810, Requests in queue: 484, Servers: 10
Clock cycle: 9811, Requests in queue: 484, Servers: 10
Clock cycle: 9812, Requests in queue: 484, Servers: 10
Clock cycle: 9813, Requests in queue: 484, Servers: 10
Clock cycle: 9815, Requests in queue: 485, Servers: 10
Clock cycle: 9816, Requests in queue: 485, Servers: 10
Clock cycle: 9817, Requests in queue: 485, Servers: 10
Clock cycle: 9818, Requests in queue: 485, Servers: 10
Clock cycle: 9819, Requests in queue: 485, Servers: 10
Clock cycle: 9820, Requests in queue: 485, Servers: 10
Clock cycle: 9822, Requests in queue: 484, Servers: 10
Clock cycle: 9823, Requests in queue: 484, Servers: 10
Clock cycle: 9824, Requests in queue: 484, Servers: 10
Clock cycle: 9825, Requests in queue: 484, Servers: 10
Clock cycle: 9826, Requests in queue: 484, Servers: 10
Clock cycle: 9827, Requests in queue: 484, Servers: 10
Clock cycle: 9828, Requests in queue: 484, Servers: 10
Clock cycle: 9829, Requests in queue: 484, Servers: 10
Clock cycle: 9830, Requests in queue: 484, Servers: 10
Clock cycle: 9831, Requests in queue: 484, Servers: 10
Clock cycle: 9833, Requests in queue: 485, Servers: 10
Clock cycle: 9834, Requests in queue: 485, Servers: 10
Clock cycle: 9835, Requests in queue: 485, Servers: 10
Clock cycle: 9837, Requests in queue: 486, Servers: 10
Clock cycle: 9838, Requests in queue: 486, Servers: 10
Clock cycle: 9839, Requests in queue: 486, Servers: 10
Clock cycle: 9840, Requests in queue: 486, Servers: 10
Clock cycle: 9841, Requests in queue: 486, Servers: 10
Clock cycle: 9843, Requests in queue: 485, Servers: 10
Clock cycle: 9845, Requests in queue: 486, Servers: 10
Clock cycle: 9846, Requests in queue: 486, Servers: 10
Clock cycle: 9847, Requests in queue: 486, Servers: 10
Clock cycle: 9848, Requests in queue: 486, Servers: 10
Clock cycle: 9849, Requests in queue: 486, Servers: 10
Clock cycle: 9850, Requests in queue: 486, Servers: 10
Clock cycle: 9851, Requests in queue: 486, Servers: 10
